,movie_id,movie_title,genres,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,n_ratings_test,average_ratings_test,n_ratings_train,average_ratings_train,ordered_id
5858,5958,"Wild Thornberrys Movie, The (2002)",Animation|Children|Comedy,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3.026315789473684,133,2.7142857142857144,4957
5859,5959,Narc (2002),Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,89,3.4775280898876404,839,3.5476758045292014,3630
5860,5960,Bad Influence (1990),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,3.7857142857142856,93,3.172043010752688,7920
5861,5961,Blue Steel (1990),Action|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,2.4318181818181817,137,2.8284671532846715,5127
5862,5962,Body of Evidence (1993),Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28,1.8928571428571428,201,1.9900497512437811,3557
5863,5963,"Children's Hour, The (1961)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,3.8846153846153846,95,3.763157894736842,5640
5864,5964,Company Business (1991),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.6666666666666665,27,3.0555555555555554,7663
5865,5965,"Duellists, The (1977)",Action|War,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,3.7142857142857144,172,3.7674418604651163,5222
5866,5966,"Kiss Before Dying, A (1956)",Film-Noir|Mystery,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,3.0,40,3.1875,7101
5867,5967,Legend of the Lost (1957),Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2.25,10163
5868,5968,Miami Blues (1990),Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,24,3.4583333333333335,170,3.2676470588235293,2020
5869,5969,My Girl 2 (1994),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,36,2.2222222222222223,333,2.451951951951952,5851
5870,5970,My Girl (1991),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,90,3.1333333333333333,827,3.2031438935912937,2201
5871,5971,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Fantasy,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175,4.111428571428571,1448,4.142265193370166,643
5872,5972,"Road to Hong Kong, The (1962)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.75,28,3.0535714285714284,9203
5873,5973,Running Time (1997),Crime|Thriller,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4.0,6,3.1666666666666665,9267
5874,5974,"Thief of Bagdad, The (1940)",Adventure|Fantasy,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15,3.6,143,3.699300699300699,4448
5875,5975,War and Peace (1956),Drama|Romance|War,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9,3.0,74,3.3986486486486487,7361
5876,5976,Where Sleeping Dogs Lie (1992),Crime,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.25,10,3.05,9182
5877,5977,Where's Poppa? (1970),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.4166666666666665,47,3.574468085106383,7352
5878,5978,"Whistle Blower, The (1986)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5,21,3.261904761904762,9447
5879,5979,Attack of the Crab Monsters (1957),Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.5,28,2.25,7194
5880,5980,Black Christmas (1974),Comedy|Horror|Mystery|Thriller,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,13,3.3076923076923075,95,3.1842105263157894,4930
5881,5981,"Day of the Triffids, The (1962)",Horror|Sci-Fi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,25,3.16,200,3.2925,6688
5882,5982,Esther Kahn (2000),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,21,2.738095238095238,9928
5883,5983,Invaders from Mars (1953),Sci-Fi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,3.375,102,3.4166666666666665,5215
5884,5984,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,2.7142857142857144,56,2.857142857142857,5651
5885,5985,Asoka (a.k.a. Ashoka the Great) (2001),Action|Drama|Romance,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.5,49,2.8979591836734695,5514
5886,5986,Fat City (1972),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3.25,52,3.7596153846153846,6679
5887,5987,"Love, Honour and Obey (2000)",Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,3.4285714285714284,40,2.9625,5812
5888,5988,Quicksilver (1986),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3.375,73,2.7739726027397262,3227
5889,5989,Catch Me If You Can (2002),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,713,3.7889200561009817,6860,3.8074344023323614,880
5890,5990,Pinocchio (2002),Children|Comedy|Fantasy,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,2.7142857142857144,101,2.6831683168316833,5731
5891,5991,Chicago (2002),Comedy|Crime|Drama|Musical,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,401,3.5498753117206983,3848,3.6455301455301456,965
5892,5992,"Hours, The (2002)",Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,206,3.6067961165048543,1889,3.704340921122287,3461
5893,5993,Max (2002),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,3.4318181818181817,111,3.4414414414414414,1711
5894,5994,Nicholas Nickleby (2002),Adventure|Drama,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,3.7,229,3.6615720524017465,4517
5895,5995,"Pianist, The (2002)",Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,451,4.070953436807096,3761,4.076043605424089,612
5896,5996,Sonny (2002),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3.375,23,3.1739130434782608,9645
5897,5997,Champagne for Caesar (1950),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,14,3.4285714285714284,9391
5898,5998,Doppelganger (1993),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,1.875,39,2.1153846153846154,6624
5899,5999,Heavy Metal 2000 (2000),Action|Animation|Fantasy,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2.7045454545454546,220,2.5113636363636362,1072
5900,6000,"House on the Edge of the Park, The (La Casa Sperduta nel Parco) (1980)",Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,4.0,12,2.2916666666666665,9113
5901,6001,"King of Comedy, The (1983)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,65,3.8846153846153846,751,3.8788282290279628,923
5902,6002,Love Liza (2002),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,3.3863636363636362,161,3.3509316770186337,2039
5903,6003,Confessions of a Dangerous Mind (2002),Action|Comedy|Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,170,3.514705882352941,1446,3.5809128630705396,3209
5904,6004,Abraham's Valley (Vale Abraão) (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,7,2.5,10525
5905,6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,27,3.2037037037037037,286,3.3164335664335662,1338
5906,6006,Just Married (2003),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,69,2.710144927536232,525,2.723809523809524,1886
5907,6007,P.S. Your Cat is Dead (2002),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2.6,10207
5908,6008,"Son, The (Le Fils) (2002)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,4.1875,95,3.5789473684210527,7814
5909,6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3,2.8333333333333335,27,3.0185185185185186,7784
5910,6010,Double Whammy (2001),Action|Comedy|Drama,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.6,54,2.685185185185185,7582
5911,6011,Wisegirls (2002),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.75,30,2.7666666666666666,8687
5912,6012,"Guy Thing, A (2003)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,2.5625,209,2.861244019138756,2871
5913,6013,Kangaroo Jack (2003),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.8928571428571428,291,1.8505154639175259,5703
5914,6014,National Security (2003),Action|Comedy,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2.2285714285714286,302,2.629139072847682,4126
5915,6015,Big Shot's Funeral (Da Wan) (2001),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,15,3.2333333333333334,5674
5916,6016,City of God (Cidade de Deus) (2002),Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,414,4.2355072463768115,3956,4.264661274014156,501
5917,6017,Divine Intervention (Yadon ilaheyya) (2002),Comedy|Drama|Romance|War,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,4,3.375,46,3.108695652173913,6836
5918,6018,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,8,2.3125,10222
5919,6019,Above Suspicion (1995),Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3.375,24,2.7708333333333335,7668
5920,6020,Alice Adams (1935),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.3333333333333335,42,3.5595238095238093,6528
5921,6021,"American Friend, The (Der Amerikanische Freund) (1977)",Crime|Drama|Mystery|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,8,3.375,102,3.823529411764706,6375
5922,6022,American Me (1992),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,3.53125,95,3.457894736842105,5497
5923,6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,20,3.775,159,4.081761006289308,6648
5924,6024,Breaking Up (1997),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,38,2.9078947368421053,9965
5925,6025,CB4 - The Movie (1993),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.325,125,2.944,5005
5926,6026,"Deathmaker, The (Der Totmacher) (1995)",Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,8,3.4375,10370
5927,6027,Dogfight (1991),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21,3.8095238095238093,270,3.664814814814815,4651
5928,6028,"Easy Come, Easy Go (1967)",Adventure|Musical,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2.3333333333333335,14,2.392857142857143,5159
5929,6029,Fun in Acapulco (1963),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2.8,24,2.75,8385
5930,6030,Girls! Girls! Girls! (1962),Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.5,36,2.8472222222222223,8528
5931,6031,Imitation of Life (1959),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,3.1,152,3.75,6628
5932,6032,"Little Romance, A (1979)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,19,3.6842105263157894,106,3.69811320754717,6947
5933,6033,Mystery Date (1991),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.8,36,2.7777777777777777,6281
5934,6034,"Paradise, Hawaiian Style (1966)",Comedy|Musical,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.0,12,2.6666666666666665,9478
5935,6035,Pépé le Moko (1937),Crime|Drama|Romance,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5,4.3,71,3.7253521126760565,5157
5936,6036,Secret Admirer (1985),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,2.625,55,3.081818181818182,6586
5937,6037,Summer Lovers (1982),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.3333333333333335,58,2.7241379310344827,8034
5938,6038,Tune in Tomorrow... (1990),Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,35,3.142857142857143,9764
5939,6039,"Woman in Red, The (1984)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,2.6666666666666665,227,2.7731277533039647,4757
5940,6040,Darkness Falls (2003),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,32,2.265625,255,2.3745098039215686,1500
5941,6041,Amen. (2002),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3.642857142857143,77,3.7467532467532467,8381
5942,6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,3.5,67,3.4477611940298507,3778
5943,6043,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0,11,2.6818181818181817,6404
5944,6044,Blind Date (1984),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,2.0,70,2.4,7423
5945,6045,Bullet (1996),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2.3333333333333335,60,3.3583333333333334,9418
5946,6046,Claudine (1974),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,10,2.95,10135
5947,6047,Dead Reckoning (1947),Drama|Film-Noir|Mystery,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8,4.0,54,3.5833333333333335,8126
5948,6048,"Devil at 4 O'Clock, The (1961)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.0,9,3.388888888888889,6895
5949,6049,Ethan Frome (1993),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3.7857142857142856,49,2.6530612244897958,8610
5950,6050,Gus (1976),Children|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3.125,33,2.878787878787879,6170
5951,6051,"Harder They Come, The (1973)",Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,3.5,110,3.8136363636363635,5932
5952,6052,"Horse in the Gray Flannel Suit, The (1968)",Children|Comedy,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3.15,10168
5953,6053,Krush Groove (1985),Drama|Musical,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0.75,28,2.982142857142857,7530
5954,6054,"Moon-Spinners, The (1964)",Children|Mystery,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3.625,49,3.163265306122449,6939
5955,6055,Sugar Hill (1994),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.75,28,2.642857142857143,7550
5956,6056,Chaos (2001),Comedy|Crime|Drama,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,3.2857142857142856,45,3.6444444444444444,6772
5957,6057,Biker Boyz (2003),Action|Crime|Drama,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,2.375,89,2.044943820224719,4912
5958,6058,Final Destination 2 (2003),Horror|Thriller,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,88,3.034090909090909,742,2.8712938005390836,1707
5959,6059,"Recruit, The (2003)",Thriller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129,3.4108527131782944,1164,3.3900343642611683,2224
5960,6060,"Guru, The (2002)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,2.564516129032258,265,2.841509433962264,3200
5961,6061,Kedma (2002),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.5,13,2.3461538461538463,9694
5962,6062,Lost In La Mancha (2002),Documentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,3.611111111111111,553,3.6880650994575044,1805
5963,6063,May (2002),Drama|Horror,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14,2.9642857142857144,233,3.4313304721030042,6129
5964,6064,"Harder They Fall, The (1956)",Drama|Film-Noir,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12,3.6666666666666665,74,3.7094594594594597,7883
5965,6065,I'm All Right Jack (1959),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3.0,45,3.7333333333333334,7189
5966,6066,Murder by Decree (1979),Crime|Horror|Mystery|Thriller,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,14,2.857142857142857,68,3.573529411764706,6601
5967,6067,Ordinary Decent Criminal (2000),Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3.3846153846153846,100,3.29,6177
5968,6068,Pursued (1947),Thriller|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,18,3.2222222222222223,10057
5969,6069,"Smallest Show on Earth, The (1957)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,7,3.4285714285714284,6064
5970,6070,Tokyo Decadence (Topâzu) (1992),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,36,3.1527777777777777,9959
5971,6071,Two-Way Stretch (1960),Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,7,3.5,5283
5972,6072,"Unfaithful Wife, The (La Femme Infidèle) (1969)",Drama|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,5.0,41,3.5365853658536586,6426
5973,6073,Victim (1961),Crime|Drama,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,10,3.1,10248
5974,6074,Endangered Species (1982),Mystery|Sci-Fi|Thriller,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3.5,12,2.8333333333333335,9280
5975,6075,"Simple-Minded Murder, The (Enfaldige mördaren, Den) (1982)",Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,16,3.875,9991
5976,6076,Enigma (1983),Drama|Sci-Fi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,3.3333333333333335,29,3.2241379310344827,7790
5977,6077,Evil Under the Sun (1982),Crime|Drama|Mystery,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,13,3.5384615384615383,97,3.5463917525773194,3931
5978,6078,Firefox (1982),Action|Sci-Fi|Thriller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32,2.90625,310,2.9612903225806453,5189
5979,6079,Five Days One Summer (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,3,3.1666666666666665,9644
5980,6080,Forced Vengeance (1982),Action|Adventure,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2.0294117647058822,10069
5981,6081,Never Play Clever Again (Le Gendarme et les Gendarmettes) (1982),Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,8,2.75,5155
5982,6082,"Grey Fox, The (1982)",Romance|Western,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,3.5833333333333335,106,3.7169811320754715,9244
5983,6083,Hammett (1982),Crime|Mystery,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,3.2,31,3.2903225806451615,6074
5984,6084,Honkytonk Man (1982),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,2.7857142857142856,43,2.9302325581395348,7115
5985,6085,Neil Young: Human Highway (1982),Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.5,0,,9410
5986,6086,"I, the Jury (1982)",Crime|Drama|Thriller,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0.75,25,3.06,8916
5987,6087,If You Could See What I Hear (1982),Comedy|Drama|Romance,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,4,3.5,29,3.1551724137931036,9036
5988,6088,Jekyll & Hyde... Together Again (1982),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3.1666666666666665,22,2.4318181818181817,9003
5989,6089,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry) (1982)",Comedy|Crime,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,11,2.3636363636363638,9235
5990,6090,Kiss Me Goodbye (1982),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,24,3.2083333333333335,8727
5991,6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.8,32,3.28125,8351
5992,6092,"Last American Virgin, The (1982)",Comedy|Drama,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,2.7857142857142856,71,2.711267605633803,1083
5993,6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47,3.8297872340425534,467,3.5706638115631693,3288
5994,6094,Liquid Sky (1982),Comedy|Sci-Fi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,11,3.0,101,3.207920792079208,6213
5995,6095,Dragon Strike (a.k.a. Dragon Lord) (Long Xiao Ye) (1982),Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,10,3.05,9685
5996,6096,Making Love (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2.0,25,2.68,9025
5997,6097,Manhattan Baby (1982),Horror,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,6,2.6666666666666665,10574
5998,6098,"Marathon Family, The (Maratonci Trce Pocasni Krug) (1982)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3.9,10479
5999,6099,Megaforce (1982),Action|Sci-Fi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1.5,33,1.9393939393939394,9570
6000,6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,31,3.4516129032258065,219,3.2648401826484017,2548
6001,6101,Missing (1982),Drama|Mystery|Thriller,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,21,4.142857142857143,209,3.72488038277512,4293
6002,6102,"Missionary, The (1982)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.5,58,3.2241379310344827,4675
6003,6103,Monsignor (1982),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2.0,17,2.7058823529411766,6238
6004,6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,4.057251908396947,1116,3.939516129032258,2622
6005,6105,Moonlighting (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4.0,78,3.4615384615384617,8609
6006,6106,Mother Lode (1982),Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,2.6666666666666665,10244
6007,6107,Night of the Shooting Stars (La Notte di San Lorenzo) (1982),Drama|War,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,3.8125,70,3.7928571428571427,5121
6008,6108,That Night in Varennes (La Nuit de Varennes) (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,15,3.433333333333333,9947
6009,6109,One from the Heart (1982),Drama|Romance,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,2.6923076923076925,41,3.0121951219512195,6975
6010,6110,Pandemonium (1982),Comedy|Horror|Mystery,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4.0,13,2.576923076923077,9565
6011,6111,Paradise (1982),Adventure|Romance,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2.7,25,2.56,1168
6012,6112,Partners (1982),Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,6,2.0833333333333335,6799
6013,6113,Godard's Passion (Passion) (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.25,11,2.6363636363636362,7133
6014,6114,Permanent Vacation (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,24,3.0416666666666665,9747
6015,6115,Personal Best (1982),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3.1,72,2.8055555555555554,3881
6016,6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14,2.857142857142857,90,2.688888888888889,5654
6017,6117,Privates on Parade (1982),Comedy|Drama|War,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.5,10,2.8,9713
6018,6118,Blind Chance (Przypadek) (1981),Drama,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4.0,37,3.72972972972973,8109
6019,6119,"Père Noël est une Ordure, Le (1982)",Comedy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.1,27,3.9074074074074074,8418
